,id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col
6316,5289,False,9,9,9,90,9.9,90.89999999999999,b'06/13/10',b'9',2010-06-13 00:09:05.760
6317,5288,True,8,8,8,80,8.8,80.8,b'06/13/10',b'8',2010-06-13 00:08:05.680
6318,5287,False,7,7,7,70,7.7,70.7,b'06/13/10',b'7',2010-06-13 00:07:05.610
6319,5286,True,6,6,6,60,6.6,60.599999999999994,b'06/13/10',b'6',2010-06-13 00:06:05.550
6320,5285,False,5,5,5,50,5.5,50.5,b'06/13/10',b'5',2010-06-13 00:05:05.500
6321,5284,True,4,4,4,40,4.4,40.4,b'06/13/10',b'4',2010-06-13 00:04:05.460
6322,5283,False,3,3,3,30,3.3,30.299999999999997,b'06/13/10',b'3',2010-06-13 00:03:05.430
6323,5282,True,2,2,2,20,2.2,20.2,b'06/13/10',b'2',2010-06-13 00:02:05.410
6324,5281,False,1,1,1,10,1.1,10.1,b'06/13/10',b'1',2010-06-13 00:01:05.400
6325,5280,True,0,0,0,0,0.0,0.0,b'06/13/10',b'0',2010-06-13 00:00:05.400
6326,5279,False,9,9,9,90,9.9,90.89999999999999,b'06/12/10',b'9',2010-06-11 23:59:05.310
6327,5278,True,8,8,8,80,8.8,80.8,b'06/12/10',b'8',2010-06-11 23:58:05.230
6328,5277,False,7,7,7,70,7.7,70.7,b'06/12/10',b'7',2010-06-11 23:57:05.160
6329,5276,True,6,6,6,60,6.6,60.599999999999994,b'06/12/10',b'6',2010-06-11 23:56:05.100
6330,5275,False,5,5,5,50,5.5,50.5,b'06/12/10',b'5',2010-06-11 23:55:05.500
6331,5274,True,4,4,4,40,4.4,40.4,b'06/12/10',b'4',2010-06-11 23:54:05.100
6332,5273,False,3,3,3,30,3.3,30.299999999999997,b'06/12/10',b'3',2010-06-11 23:53:04.980
6333,5309,False,9,9,9,90,9.9,90.89999999999999,b'06/15/10',b'9',2010-06-15 00:29:06.660
6334,5308,True,8,8,8,80,8.8,80.8,b'06/15/10',b'8',2010-06-15 00:28:06.580
6335,5307,False,7,7,7,70,7.7,70.7,b'06/15/10',b'7',2010-06-15 00:27:06.510
6336,5306,True,6,6,6,60,6.6,60.599999999999994,b'06/15/10',b'6',2010-06-15 00:26:06.450
6337,5305,False,5,5,5,50,5.5,50.5,b'06/15/10',b'5',2010-06-15 00:25:06.400
6338,5304,True,4,4,4,40,4.4,40.4,b'06/15/10',b'4',2010-06-15 00:24:06.360
6339,5303,False,3,3,3,30,3.3,30.299999999999997,b'06/15/10',b'3',2010-06-15 00:23:06.330
6340,5302,True,2,2,2,20,2.2,20.2,b'06/15/10',b'2',2010-06-15 00:22:06.310
6341,5301,False,1,1,1,10,1.1,10.1,b'06/15/10',b'1',2010-06-15 00:21:06.300
6342,5300,True,0,0,0,0,0.0,0.0,b'06/15/10',b'0',2010-06-15 00:20:06.300
6343,5299,False,9,9,9,90,9.9,90.89999999999999,b'06/14/10',b'9',2010-06-14 00:19:06.210
6344,5298,True,8,8,8,80,8.8,80.8,b'06/14/10',b'8',2010-06-14 00:18:06.130
6345,5297,False,7,7,7,70,7.7,70.7,b'06/14/10',b'7',2010-06-14 00:17:06.600
6346,5296,True,6,6,6,60,6.6,60.599999999999994,b'06/14/10',b'6',2010-06-14 00:16:06.000
6347,5295,False,5,5,5,50,5.5,50.5,b'06/14/10',b'5',2010-06-14 00:15:05.950
6348,5294,True,4,4,4,40,4.4,40.4,b'06/14/10',b'4',2010-06-14 00:14:05.910
6349,5293,False,3,3,3,30,3.3,30.299999999999997,b'06/14/10',b'3',2010-06-14 00:13:05.880
6350,5292,True,2,2,2,20,2.2,20.2,b'06/14/10',b'2',2010-06-14 00:12:05.860
6351,5291,False,1,1,1,10,1.1,10.1,b'06/14/10',b'1',2010-06-14 00:11:05.850
6352,5253,False,3,3,3,30,3.3,30.299999999999997,b'06/10/10',b'3',2010-06-09 23:33:04.800
6353,5252,True,2,2,2,20,2.2,20.2,b'06/10/10',b'2',2010-06-09 23:32:04.600
6354,5251,False,1,1,1,10,1.1,10.1,b'06/10/10',b'1',2010-06-09 23:31:04.500
6355,5250,True,0,0,0,0,0.0,0.0,b'06/10/10',b'0',2010-06-09 23:30:04.500
6356,5249,False,9,9,9,90,9.9,90.89999999999999,b'06/09/10',b'9',2010-06-08 23:29:03.960
6357,5248,True,8,8,8,80,8.8,80.8,b'06/09/10',b'8',2010-06-08 23:28:03.880
6358,5247,False,7,7,7,70,7.7,70.7,b'06/09/10',b'7',2010-06-08 23:27:03.810
6359,5246,True,6,6,6,60,6.6,60.599999999999994,b'06/09/10',b'6',2010-06-08 23:26:03.750
6360,5245,False,5,5,5,50,5.5,50.5,b'06/09/10',b'5',2010-06-08 23:25:03.700
6361,5244,True,4,4,4,40,4.4,40.4,b'06/09/10',b'4',2010-06-08 23:24:03.660
6362,5243,False,3,3,3,30,3.3,30.299999999999997,b'06/09/10',b'3',2010-06-08 23:23:03.630
6363,5242,True,2,2,2,20,2.2,20.2,b'06/09/10',b'2',2010-06-08 23:22:03.610
6364,5241,False,1,1,1,10,1.1,10.1,b'06/09/10',b'1',2010-06-08 23:21:03.600
6365,5240,True,0,0,0,0,0.0,0.0,b'06/09/10',b'0',2010-06-08 23:20:03.600
6366,5239,False,9,9,9,90,9.9,90.89999999999999,b'06/08/10',b'9',2010-06-07 23:19:03.510
6367,5238,True,8,8,8,80,8.8,80.8,b'06/08/10',b'8',2010-06-07 23:18:03.430
6368,5237,False,7,7,7,70,7.7,70.7,b'06/08/10',b'7',2010-06-07 23:17:03.360
6369,5236,True,6,6,6,60,6.6,60.599999999999994,b'06/08/10',b'6',2010-06-07 23:16:03.300
6370,5235,False,5,5,5,50,5.5,50.5,b'06/08/10',b'5',2010-06-07 23:15:03.250
6371,5272,True,2,2,2,20,2.2,20.2,b'06/12/10',b'2',2010-06-11 23:52:04.960
6372,5271,False,1,1,1,10,1.1,10.1,b'06/12/10',b'1',2010-06-11 23:51:04.950
6373,5270,True,0,0,0,0,0.0,0.0,b'06/12/10',b'0',2010-06-11 23:50:04.950
6374,5269,False,9,9,9,90,9.9,90.89999999999999,b'06/11/10',b'9',2010-06-10 23:49:04.860
6375,5268,True,8,8,8,80,8.8,80.8,b'06/11/10',b'8',2010-06-10 23:48:04.780
6376,5267,False,7,7,7,70,7.7,70.7,b'06/11/10',b'7',2010-06-10 23:47:04.710
6377,5266,True,6,6,6,60,6.6,60.599999999999994,b'06/11/10',b'6',2010-06-10 23:46:04.650
6378,5265,False,5,5,5,50,5.5,50.5,b'06/11/10',b'5',2010-06-10 23:45:04.600
6379,5264,True,4,4,4,40,4.4,40.4,b'06/11/10',b'4',2010-06-10 23:44:04.560
6380,5263,False,3,3,3,30,3.3,30.299999999999997,b'06/11/10',b'3',2010-06-10 23:43:04.530
6381,5262,True,2,2,2,20,2.2,20.2,b'06/11/10',b'2',2010-06-10 23:42:04.510
6382,5261,False,1,1,1,10,1.1,10.1,b'06/11/10',b'1',2010-06-10 23:41:04.500
6383,5260,True,0,0,0,0,0.0,0.0,b'06/11/10',b'0',2010-06-10 23:40:04.500
6384,5259,False,9,9,9,90,9.9,90.89999999999999,b'06/10/10',b'9',2010-06-09 23:39:04.410
6385,5258,True,8,8,8,80,8.8,80.8,b'06/10/10',b'8',2010-06-09 23:38:04.330
6386,5257,False,7,7,7,70,7.7,70.7,b'06/10/10',b'7',2010-06-09 23:37:04.260
6387,5256,True,6,6,6,60,6.6,60.599999999999994,b'06/10/10',b'6',2010-06-09 23:36:04.200
6388,5255,False,5,5,5,50,5.5,50.5,b'06/10/10',b'5',2010-06-09 23:35:04.150
6389,5254,True,4,4,4,40,4.4,40.4,b'06/10/10',b'4',2010-06-09 23:34:04.110
6390,5542,True,2,2,2,20,2.2,20.2,b'07/09/10',b'2',2010-07-08 23:22:03.610
6391,5541,False,1,1,1,10,1.1,10.1,b'07/09/10',b'1',2010-07-08 23:21:03.600
6392,5540,True,0,0,0,0,0.0,0.0,b'07/09/10',b'0',2010-07-08 23:20:03.600
6393,5539,False,9,9,9,90,9.9,90.89999999999999,b'07/08/10',b'9',2010-07-07 23:19:03.510
6394,5538,True,8,8,8,80,8.8,80.8,b'07/08/10',b'8',2010-07-07 23:18:03.430
6395,5537,False,7,7,7,70,7.7,70.7,b'07/08/10',b'7',2010-07-07 23:17:03.360
6396,5536,True,6,6,6,60,6.6,60.599999999999994,b'07/08/10',b'6',2010-07-07 23:16:03.300
6397,5535,False,5,5,5,50,5.5,50.5,b'07/08/10',b'5',2010-07-07 23:15:03.250
6398,5534,True,4,4,4,40,4.4,40.4,b'07/08/10',b'4',2010-07-07 23:14:03.210
6399,5533,False,3,3,3,30,3.3,30.299999999999997,b'07/08/10',b'3',2010-07-07 23:13:03.180
6400,5532,True,2,2,2,20,2.2,20.2,b'07/08/10',b'2',2010-07-07 23:12:03.160
6401,5531,False,1,1,1,10,1.1,10.1,b'07/08/10',b'1',2010-07-07 23:11:03.150
6402,5530,True,0,0,0,0,0.0,0.0,b'07/08/10',b'0',2010-07-07 23:10:03.150
6403,5529,False,9,9,9,90,9.9,90.89999999999999,b'07/07/10',b'9',2010-07-06 23:09:03.600
6404,5528,True,8,8,8,80,8.8,80.8,b'07/07/10',b'8',2010-07-06 23:08:02.980
6405,5527,False,7,7,7,70,7.7,70.7,b'07/07/10',b'7',2010-07-06 23:07:02.910
6406,5526,True,6,6,6,60,6.6,60.599999999999994,b'07/07/10',b'6',2010-07-06 23:06:02.850
6407,5525,False,5,5,5,50,5.5,50.5,b'07/07/10',b'5',2010-07-06 23:05:02.800
6408,5524,True,4,4,4,40,4.4,40.4,b'07/07/10',b'4',2010-07-06 23:04:02.760
6409,5523,False,3,3,3,30,3.3,30.299999999999997,b'07/07/10',b'3',2010-07-06 23:03:02.730
6410,5522,True,2,2,2,20,2.2,20.2,b'07/07/10',b'2',2010-07-06 23:02:02.710
6411,5521,False,1,1,1,10,1.1,10.1,b'07/07/10',b'1',2010-07-06 23:01:02.700
6412,5520,True,0,0,0,0,0.0,0.0,b'07/07/10',b'0',2010-07-06 23:00:02.700
6413,5519,False,9,9,9,90,9.9,90.89999999999999,b'07/06/10',b'9',2010-07-05 22:59:02.610
6414,5518,True,8,8,8,80,8.8,80.8,b'07/06/10',b'8',2010-07-05 22:58:02.530
6415,5568,True,8,8,8,80,8.8,80.8,b'07/11/10',b'8',2010-07-10 23:48:04.780
6416,5567,False,7,7,7,70,7.7,70.7,b'07/11/10',b'7',2010-07-10 23:47:04.710
6417,5566,True,6,6,6,60,6.6,60.599999999999994,b'07/11/10',b'6',2010-07-10 23:46:04.650
6418,5565,False,5,5,5,50,5.5,50.5,b'07/11/10',b'5',2010-07-10 23:45:04.600
6419,5564,True,4,4,4,40,4.4,40.4,b'07/11/10',b'4',2010-07-10 23:44:04.560
6420,5563,False,3,3,3,30,3.3,30.299999999999997,b'07/11/10',b'3',2010-07-10 23:43:04.530
6421,5562,True,2,2,2,20,2.2,20.2,b'07/11/10',b'2',2010-07-10 23:42:04.510
6422,5561,False,1,1,1,10,1.1,10.1,b'07/11/10',b'1',2010-07-10 23:41:04.500
6423,5560,True,0,0,0,0,0.0,0.0,b'07/11/10',b'0',2010-07-10 23:40:04.500
6424,5559,False,9,9,9,90,9.9,90.89999999999999,b'07/10/10',b'9',2010-07-09 23:39:04.410
6425,5558,True,8,8,8,80,8.8,80.8,b'07/10/10',b'8',2010-07-09 23:38:04.330
6426,5557,False,7,7,7,70,7.7,70.7,b'07/10/10',b'7',2010-07-09 23:37:04.260
6427,5556,True,6,6,6,60,6.6,60.599999999999994,b'07/10/10',b'6',2010-07-09 23:36:04.200
6428,5555,False,5,5,5,50,5.5,50.5,b'07/10/10',b'5',2010-07-09 23:35:04.150
6429,5554,True,4,4,4,40,4.4,40.4,b'07/10/10',b'4',2010-07-09 23:34:04.110
6430,5553,False,3,3,3,30,3.3,30.299999999999997,b'07/10/10',b'3',2010-07-09 23:33:04.800
6431,5552,True,2,2,2,20,2.2,20.2,b'07/10/10',b'2',2010-07-09 23:32:04.600
6432,5551,False,1,1,1,10,1.1,10.1,b'07/10/10',b'1',2010-07-09 23:31:04.500
6433,5550,True,0,0,0,0,0.0,0.0,b'07/10/10',b'0',2010-07-09 23:30:04.500
6434,5549,False,9,9,9,90,9.9,90.89999999999999,b'07/09/10',b'9',2010-07-08 23:29:03.960
6435,5548,True,8,8,8,80,8.8,80.8,b'07/09/10',b'8',2010-07-08 23:28:03.880
6436,5547,False,7,7,7,70,7.7,70.7,b'07/09/10',b'7',2010-07-08 23:27:03.810
6437,5546,True,6,6,6,60,6.6,60.599999999999994,b'07/09/10',b'6',2010-07-08 23:26:03.750
6438,5545,False,5,5,5,50,5.5,50.5,b'07/09/10',b'5',2010-07-08 23:25:03.700
6439,5544,True,4,4,4,40,4.4,40.4,b'07/09/10',b'4',2010-07-08 23:24:03.660
6440,5543,False,3,3,3,30,3.3,30.299999999999997,b'07/09/10',b'3',2010-07-08 23:23:03.630
6441,5491,False,1,1,1,10,1.1,10.1,b'07/04/10',b'1',2010-07-03 22:31:01.350
6442,5490,True,0,0,0,0,0.0,0.0,b'07/04/10',b'0',2010-07-03 22:30:01.350
6443,5489,False,9,9,9,90,9.9,90.89999999999999,b'07/03/10',b'9',2010-07-02 22:29:01.260
6444,5488,True,8,8,8,80,8.8,80.8,b'07/03/10',b'8',2010-07-02 22:28:01.180
6445,5487,False,7,7,7,70,7.7,70.7,b'07/03/10',b'7',2010-07-02 22:27:01.110
6446,5486,True,6,6,6,60,6.6,60.599999999999994,b'07/03/10',b'6',2010-07-02 22:26:01.500
6447,5485,False,5,5,5,50,5.5,50.5,b'07/03/10',b'5',2010-07-02 22:25:01.000
6448,5484,True,4,4,4,40,4.4,40.4,b'07/03/10',b'4',2010-07-02 22:24:00.960
6449,5483,False,3,3,3,30,3.3,30.299999999999997,b'07/03/10',b'3',2010-07-02 22:23:00.930
6450,5482,True,2,2,2,20,2.2,20.2,b'07/03/10',b'2',2010-07-02 22:22:00.910
6451,5481,False,1,1,1,10,1.1,10.1,b'07/03/10',b'1',2010-07-02 22:21:00.900
6452,5480,True,0,0,0,0,0.0,0.0,b'07/03/10',b'0',2010-07-02 22:20:00.900
6453,5479,False,9,9,9,90,9.9,90.89999999999999,b'07/02/10',b'9',2010-07-01 22:19:00.810
6454,5478,True,8,8,8,80,8.8,80.8,b'07/02/10',b'8',2010-07-01 22:18:00.730
6455,5477,False,7,7,7,70,7.7,70.7,b'07/02/10',b'7',2010-07-01 22:17:00.660
6456,5476,True,6,6,6,60,6.6,60.599999999999994,b'07/02/10',b'6',2010-07-01 22:16:00.600
6457,5475,False,5,5,5,50,5.5,50.5,b'07/02/10',b'5',2010-07-01 22:15:00.550
6458,5474,True,4,4,4,40,4.4,40.4,b'07/02/10',b'4',2010-07-01 22:14:00.510
6459,5473,False,3,3,3,30,3.3,30.299999999999997,b'07/02/10',b'3',2010-07-01 22:13:00.480
6460,5472,True,2,2,2,20,2.2,20.2,b'07/02/10',b'2',2010-07-01 22:12:00.460
6461,5471,False,1,1,1,10,1.1,10.1,b'07/02/10',b'1',2010-07-01 22:11:00.450
6462,5470,True,0,0,0,0,0.0,0.0,b'07/02/10',b'0',2010-07-01 22:10:00.450
6463,5469,False,9,9,9,90,9.9,90.89999999999999,b'07/01/10',b'9',2010-06-30 22:09:00.360
6464,5468,True,8,8,8,80,8.8,80.8,b'07/01/10',b'8',2010-06-30 22:08:00.280
6465,5467,False,7,7,7,70,7.7,70.7,b'07/01/10',b'7',2010-06-30 22:07:00.210
6466,5517,False,7,7,7,70,7.7,70.7,b'07/06/10',b'7',2010-07-05 22:57:02.460
6467,5516,True,6,6,6,60,6.6,60.599999999999994,b'07/06/10',b'6',2010-07-05 22:56:02.400
6468,5515,False,5,5,5,50,5.5,50.5,b'07/06/10',b'5',2010-07-05 22:55:02.350
6469,5514,True,4,4,4,40,4.4,40.4,b'07/06/10',b'4',2010-07-05 22:54:02.310
6470,5513,False,3,3,3,30,3.3,30.299999999999997,b'07/06/10',b'3',2010-07-05 22:53:02.280
6471,5512,True,2,2,2,20,2.2,20.2,b'07/06/10',b'2',2010-07-05 22:52:02.260
6472,5511,False,1,1,1,10,1.1,10.1,b'07/06/10',b'1',2010-07-05 22:51:02.250
6473,5510,True,0,0,0,0,0.0,0.0,b'07/06/10',b'0',2010-07-05 22:50:02.250
6474,5509,False,9,9,9,90,9.9,90.89999999999999,b'07/05/10',b'9',2010-07-04 22:49:02.160
6475,5508,True,8,8,8,80,8.8,80.8,b'07/05/10',b'8',2010-07-04 22:48:02.800
6476,5507,False,7,7,7,70,7.7,70.7,b'07/05/10',b'7',2010-07-04 22:47:02.100
6477,5506,True,6,6,6,60,6.6,60.599999999999994,b'07/05/10',b'6',2010-07-04 22:46:01.950
6478,5505,False,5,5,5,50,5.5,50.5,b'07/05/10',b'5',2010-07-04 22:45:01.900
6479,5504,True,4,4,4,40,4.4,40.4,b'07/05/10',b'4',2010-07-04 22:44:01.860
6480,5503,False,3,3,3,30,3.3,30.299999999999997,b'07/05/10',b'3',2010-07-04 22:43:01.830
6481,5502,True,2,2,2,20,2.2,20.2,b'07/05/10',b'2',2010-07-04 22:42:01.810
6482,5501,False,1,1,1,10,1.1,10.1,b'07/05/10',b'1',2010-07-04 22:41:01.800
6483,5500,True,0,0,0,0,0.0,0.0,b'07/05/10',b'0',2010-07-04 22:40:01.800
6484,5499,False,9,9,9,90,9.9,90.89999999999999,b'07/04/10',b'9',2010-07-03 22:39:01.710
6485,5498,True,8,8,8,80,8.8,80.8,b'07/04/10',b'8',2010-07-03 22:38:01.630
6486,5497,False,7,7,7,70,7.7,70.7,b'07/04/10',b'7',2010-07-03 22:37:01.560
6487,5496,True,6,6,6,60,6.6,60.599999999999994,b'07/04/10',b'6',2010-07-03 22:36:01.500
6488,5495,False,5,5,5,50,5.5,50.5,b'07/04/10',b'5',2010-07-03 22:35:01.450
6489,5494,True,4,4,4,40,4.4,40.4,b'07/04/10',b'4',2010-07-03 22:34:01.410
6490,5493,False,3,3,3,30,3.3,30.299999999999997,b'07/04/10',b'3',2010-07-03 22:33:01.380
6491,5492,True,2,2,2,20,2.2,20.2,b'07/04/10',b'2',2010-07-03 22:32:01.360
6492,5645,False,5,5,5,50,5.5,50.5,b'07/19/10',b'5',2010-07-19 01:05:08.200
6493,5644,True,4,4,4,40,4.4,40.4,b'07/19/10',b'4',2010-07-19 01:04:08.160
6494,5643,False,3,3,3,30,3.3,30.299999999999997,b'07/19/10',b'3',2010-07-19 01:03:08.130
6495,5642,True,2,2,2,20,2.2,20.2,b'07/19/10',b'2',2010-07-19 01:02:08.110
6496,5641,False,1,1,1,10,1.1,10.1,b'07/19/10',b'1',2010-07-19 01:01:08.100
6497,5640,True,0,0,0,0,0.0,0.0,b'07/19/10',b'0',2010-07-19 01:00:08.100
6498,5639,False,9,9,9,90,9.9,90.89999999999999,b'07/18/10',b'9',2010-07-18 00:59:08.100
6499,5638,True,8,8,8,80,8.8,80.8,b'07/18/10',b'8',2010-07-18 00:58:07.930
6500,5637,False,7,7,7,70,7.7,70.7,b'07/18/10',b'7',2010-07-18 00:57:07.860
6501,5636,True,6,6,6,60,6.6,60.599999999999994,b'07/18/10',b'6',2010-07-18 00:56:07.800
6502,5635,False,5,5,5,50,5.5,50.5,b'07/18/10',b'5',2010-07-18 00:55:07.750
6503,5634,True,4,4,4,40,4.4,40.4,b'07/18/10',b'4',2010-07-18 00:54:07.710
6504,5633,False,3,3,3,30,3.3,30.299999999999997,b'07/18/10',b'3',2010-07-18 00:53:07.680
6505,5632,True,2,2,2,20,2.2,20.2,b'07/18/10',b'2',2010-07-18 00:52:07.660
6506,5631,False,1,1,1,10,1.1,10.1,b'07/18/10',b'1',2010-07-18 00:51:07.650
6507,5630,True,0,0,0,0,0.0,0.0,b'07/18/10',b'0',2010-07-18 00:50:07.650
6508,5629,False,9,9,9,90,9.9,90.89999999999999,b'07/17/10',b'9',2010-07-17 00:49:07.560
6509,5628,True,8,8,8,80,8.8,80.8,b'07/17/10',b'8',2010-07-17 00:48:07.480
6510,5627,False,7,7,7,70,7.7,70.7,b'07/17/10',b'7',2010-07-17 00:47:07.410
6511,5626,True,6,6,6,60,6.6,60.599999999999994,b'07/17/10',b'6',2010-07-17 00:46:07.350
6512,5625,False,5,5,5,50,5.5,50.5,b'07/17/10',b'5',2010-07-17 00:45:07.300
6513,5624,True,4,4,4,40,4.4,40.4,b'07/17/10',b'4',2010-07-17 00:44:07.260
6514,5623,False,3,3,3,30,3.3,30.299999999999997,b'07/17/10',b'3',2010-07-17 00:43:07.230
6515,5622,True,2,2,2,20,2.2,20.2,b'07/17/10',b'2',2010-07-17 00:42:07.210
6516,5621,False,1,1,1,10,1.1,10.1,b'07/17/10',b'1',2010-07-17 00:41:07.200
6517,5671,False,1,1,1,10,1.1,10.1,b'07/22/10',b'1',2010-07-22 01:31:09.450
6518,5670,True,0,0,0,0,0.0,0.0,b'07/22/10',b'0',2010-07-22 01:30:09.450
6519,5669,False,9,9,9,90,9.9,90.89999999999999,b'07/21/10',b'9',2010-07-21 01:29:09.360
6520,5668,True,8,8,8,80,8.8,80.8,b'07/21/10',b'8',2010-07-21 01:28:09.280
6521,5667,False,7,7,7,70,7.7,70.7,b'07/21/10',b'7',2010-07-21 01:27:09.210
6522,5666,True,6,6,6,60,6.6,60.599999999999994,b'07/21/10',b'6',2010-07-21 01:26:09.150
6523,5665,False,5,5,5,50,5.5,50.5,b'07/21/10',b'5',2010-07-21 01:25:09.100
6524,5664,True,4,4,4,40,4.4,40.4,b'07/21/10',b'4',2010-07-21 01:24:09.600
6525,5663,False,3,3,3,30,3.3,30.299999999999997,b'07/21/10',b'3',2010-07-21 01:23:09.300
6526,5662,True,2,2,2,20,2.2,20.2,b'07/21/10',b'2',2010-07-21 01:22:09.100
6527,5661,False,1,1,1,10,1.1,10.1,b'07/21/10',b'1',2010-07-21 01:21:09.000
6528,5660,True,0,0,0,0,0.0,0.0,b'07/21/10',b'0',2010-07-21 01:20:09.000
6529,5659,False,9,9,9,90,9.9,90.89999999999999,b'07/20/10',b'9',2010-07-20 01:19:08.910
6530,5658,True,8,8,8,80,8.8,80.8,b'07/20/10',b'8',2010-07-20 01:18:08.830
6531,5657,False,7,7,7,70,7.7,70.7,b'07/20/10',b'7',2010-07-20 01:17:08.760
6532,5656,True,6,6,6,60,6.6,60.599999999999994,b'07/20/10',b'6',2010-07-20 01:16:08.700
6533,5655,False,5,5,5,50,5.5,50.5,b'07/20/10',b'5',2010-07-20 01:15:08.650
6534,5654,True,4,4,4,40,4.4,40.4,b'07/20/10',b'4',2010-07-20 01:14:08.610
6535,5653,False,3,3,3,30,3.3,30.299999999999997,b'07/20/10',b'3',2010-07-20 01:13:08.580
6536,5652,True,2,2,2,20,2.2,20.2,b'07/20/10',b'2',2010-07-20 01:12:08.560
6537,5651,False,1,1,1,10,1.1,10.1,b'07/20/10',b'1',2010-07-20 01:11:08.550
6538,5650,True,0,0,0,0,0.0,0.0,b'07/20/10',b'0',2010-07-20 01:10:08.550
6539,5649,False,9,9,9,90,9.9,90.89999999999999,b'07/19/10',b'9',2010-07-19 01:09:08.460
6540,5648,True,8,8,8,80,8.8,80.8,b'07/19/10',b'8',2010-07-19 01:08:08.380
6541,5647,False,7,7,7,70,7.7,70.7,b'07/19/10',b'7',2010-07-19 01:07:08.310
6542,5646,True,6,6,6,60,6.6,60.599999999999994,b'07/19/10',b'6',2010-07-19 01:06:08.250
6543,5594,True,4,4,4,40,4.4,40.4,b'07/14/10',b'4',2010-07-14 00:14:05.910
6544,5593,False,3,3,3,30,3.3,30.299999999999997,b'07/14/10',b'3',2010-07-14 00:13:05.880
6545,5592,True,2,2,2,20,2.2,20.2,b'07/14/10',b'2',2010-07-14 00:12:05.860
6546,5591,False,1,1,1,10,1.1,10.1,b'07/14/10',b'1',2010-07-14 00:11:05.850
6547,5590,True,0,0,0,0,0.0,0.0,b'07/14/10',b'0',2010-07-14 00:10:05.850
6548,5589,False,9,9,9,90,9.9,90.89999999999999,b'07/13/10',b'9',2010-07-13 00:09:05.760
6549,5588,True,8,8,8,80,8.8,80.8,b'07/13/10',b'8',2010-07-13 00:08:05.680
6550,5587,False,7,7,7,70,7.7,70.7,b'07/13/10',b'7',2010-07-13 00:07:05.610
6551,5586,True,6,6,6,60,6.6,60.599999999999994,b'07/13/10',b'6',2010-07-13 00:06:05.550
6552,5585,False,5,5,5,50,5.5,50.5,b'07/13/10',b'5',2010-07-13 00:05:05.500
6553,5584,True,4,4,4,40,4.4,40.4,b'07/13/10',b'4',2010-07-13 00:04:05.460
6554,5583,False,3,3,3,30,3.3,30.299999999999997,b'07/13/10',b'3',2010-07-13 00:03:05.430
6555,5582,True,2,2,2,20,2.2,20.2,b'07/13/10',b'2',2010-07-13 00:02:05.410
6556,5581,False,1,1,1,10,1.1,10.1,b'07/13/10',b'1',2010-07-13 00:01:05.400
6557,5580,True,0,0,0,0,0.0,0.0,b'07/13/10',b'0',2010-07-13 00:00:05.400
6558,5579,False,9,9,9,90,9.9,90.89999999999999,b'07/12/10',b'9',2010-07-11 23:59:05.310
6559,5578,True,8,8,8,80,8.8,80.8,b'07/12/10',b'8',2010-07-11 23:58:05.230
6560,5577,False,7,7,7,70,7.7,70.7,b'07/12/10',b'7',2010-07-11 23:57:05.160
6561,5576,True,6,6,6,60,6.6,60.599999999999994,b'07/12/10',b'6',2010-07-11 23:56:05.100
6562,5575,False,5,5,5,50,5.5,50.5,b'07/12/10',b'5',2010-07-11 23:55:05.500
6563,5574,True,4,4,4,40,4.4,40.4,b'07/12/10',b'4',2010-07-11 23:54:05.100
6564,5573,False,3,3,3,30,3.3,30.299999999999997,b'07/12/10',b'3',2010-07-11 23:53:04.980
6565,5572,True,2,2,2,20,2.2,20.2,b'07/12/10',b'2',2010-07-11 23:52:04.960
6566,5571,False,1,1,1,10,1.1,10.1,b'07/12/10',b'1',2010-07-11 23:51:04.950
6567,5570,True,0,0,0,0,0.0,0.0,b'07/12/10',b'0',2010-07-11 23:50:04.950
6568,5569,False,9,9,9,90,9.9,90.89999999999999,b'07/11/10',b'9',2010-07-10 23:49:04.860
6569,5620,True,0,0,0,0,0.0,0.0,b'07/17/10',b'0',2010-07-17 00:40:07.200
6570,5619,False,9,9,9,90,9.9,90.89999999999999,b'07/16/10',b'9',2010-07-16 00:39:07.110
6571,5618,True,8,8,8,80,8.8,80.8,b'07/16/10',b'8',2010-07-16 00:38:07.300
6572,5617,False,7,7,7,70,7.7,70.7,b'07/16/10',b'7',2010-07-16 00:37:06.960
6573,5616,True,6,6,6,60,6.6,60.599999999999994,b'07/16/10',b'6',2010-07-16 00:36:06.900
6574,5615,False,5,5,5,50,5.5,50.5,b'07/16/10',b'5',2010-07-16 00:35:06.850
6575,5614,True,4,4,4,40,4.4,40.4,b'07/16/10',b'4',2010-07-16 00:34:06.810
6576,5613,False,3,3,3,30,3.3,30.299999999999997,b'07/16/10',b'3',2010-07-16 00:33:06.780
6577,5612,True,2,2,2,20,2.2,20.2,b'07/16/10',b'2',2010-07-16 00:32:06.760
6578,5611,False,1,1,1,10,1.1,10.1,b'07/16/10',b'1',2010-07-16 00:31:06.750
6579,5610,True,0,0,0,0,0.0,0.0,b'07/16/10',b'0',2010-07-16 00:30:06.750
6580,5609,False,9,9,9,90,9.9,90.89999999999999,b'07/15/10',b'9',2010-07-15 00:29:06.660
6581,5608,True,8,8,8,80,8.8,80.8,b'07/15/10',b'8',2010-07-15 00:28:06.580
6582,5607,False,7,7,7,70,7.7,70.7,b'07/15/10',b'7',2010-07-15 00:27:06.510
